c;k;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
6;19;;;;;;;;;;;;409589.0;819190.0;1638391.0;3276792.0;6553593.0;13107194.0;26738682.0;54525946.0
6;20;;;;;;;;;;;;;851957.0;1703926.0;3407863.0;6815736.0;13631481.0;27262970.0;55574522.0
6;21;;;;;;;;;;;;;;1769461.0;3538934.0;7077879.0;14155768.0;28311545.0;56623098.0
6;22;;;;;;;;;;;;;;;3670005.0;7340022.0;14680055.0;29360120.0;58720249.0
6;23;;;;;;;;;;;;;;;;7602165.0;15204342.0;30408695.0;60817400.0
6;24;;;;;;;;;;;;;;;;;15728629.0;31457270.0;62914551.0
6;25;;;;;;;;;;;;;;;;;;32505845.0;65011702.0
6;26;;;;;;;;;;;;;;;;;;;67108853.0
7;0;25.0;61.0;137.0;297.0;633.0;1337.0;2809.0;5881.0;12281.0;25593.0;53241.0;110585.0;229369.0;475129.0;983033.0;2031609.0;4194297.0;8650745.0;17825785.0
7;1;27.0;65.0;145.0;313.0;665.0;1401.0;2937.0;6137.0;12793.0;26617.0;55289.0;114681.0;237561.0;491513.0;1015801.0;2097145.0;4325369.0;8912889.0;18350073.0
7;2;29.0;69.0;153.0;329.0;697.0;1465.0;3065.0;6393.0;13305.0;27641.0;57337.0;118777.0;245753.0;507897.0;1048569.0;2162681.0;4456441.0;9175033.0;18874361.0
7;3;32.0;73.0;161.0;345.0;729.0;1529.0;3193.0;6649.0;13817.0;28665.0;59385.0;122873.0;253945.0;524281.0;1081337.0;2228217.0;4587513.0;9437177.0;19398649.0
7;4;35.0;80.0;169.0;361.0;761.0;1593.0;3321.0;6905.0;14329.0;29689.0;61433.0;126969.0;262137.0;540665.0;1114105.0;2293753.0;4718585.0;9699321.0;19922937.0
7;5;38.0;87.0;184.0;377.0;793.0;1657.0;3449.0;7161.0;14841.0;30713.0;63481.0;131065.0;270329.0;557049.0;1146873.0;2359289.0;4849657.0;9961465.0;20447225.0
7;6;41.0;94.0;199.0;408.0;825.0;1721.0;3577.0;7417.0;15353.0;31737.0;65529.0;135161.0;278521.0;573433.0;1179641.0;2424825.0;4980729.0;10223609.0;20971513.0
7;7;44.0;101.0;214.0;439.0;888.0;1785.0;3705.0;7673.0;15865.0;32761.0;67577.0;139257.0;286713.0;589817.0;1212409.0;2490361.0;5111801.0;10485753.0;21495801.0
7;8;47.0;108.0;229.0;470.0;951.0;1912.0;3833.0;7929.0;16377.0;33785.0;69625.0;143353.0;294905.0;606201.0;1245177.0;2555897.0;5242873.0;10747897.0;22020089.0
7;9;;115.0;244.0;501.0;1014.0;2039.0;4088.0;8185.0;16889.0;34809.0;71673.0;147449.0;303097.0;622585.0;1277945.0;2621433.0;5373945.0;11010041.0;22544377.0
7;10;;;259.0;532.0;1077.0;2166.0;4343.0;8696.0;17401.0;35833.0;73721.0;151545.0;311289.0;638969.0;1310713.0;2686969.0;5505017.0;11272185.0;23068665.0
7;11;;;;563.0;1140.0;2293.0;4598.0;9207.0;18424.0;36857.0;75769.0;155641.0;319481.0;655353.0;1343481.0;2752505.0;5636089.0;11534329.0;23592953.0
7;12;;;;;1203.0;2420.0;4853.0;9718.0;19447.0;38904.0;77817.0;159737.0;327673.0;671737.0;1376249.0;2818041.0;5767161.0;11796473.0;24117241.0
7;13;;;;;;2547.0;5108.0;10229.0;20470.0;40951.0;81912.0;163833.0;335865.0;688121.0;1409017.0;2883577.0;5898233.0;12058617.0;24641529.0
7;14;;;;;;;5363.0;10740.0;21493.0;42998.0;86007.0;172024.0;344057.0;704505.0;1441785.0;2949113.0;6029305.0;12320761.0;25165817.0
7;15;;;;;;;;11251.0;22516.0;45045.0;90102.0;180215.0;360440.0;720889.0;1474553.0;3014649.0;6160377.0;12582905.0;25690105.0
7;16;;;;;;;;;23539.0;47092.0;94197.0;188406.0;376823.0;753656.0;1507321.0;3080185.0;6291449.0;12845049.0;26214393.0
7;17;;;;;;;;;;49139.0;98292.0;196597.0;393206.0;786423.0;1572856.0;3145721.0;6422521.0;13107193.0;26738681.0
7;18;;;;;;;;;;;102387.0;204788.0;409589.0;819190.0;1638391.0;3276792.0;6553593.0;13369337.0;27262969.0
7;19;;;;;;;;;;;;212979.0;425972.0;851957.0;1703926.0;3407863.0;6815736.0;13631481.0;27787257.0
7;20;;;;;;;;;;;;;442355.0;884724.0;1769461.0;3538934.0;7077879.0;14155768.0;28311545.0
7;21;;;;;;;;;;;;;;917491.0;1834996.0;3670005.0;7340022.0;14680055.0;29360120.0
7;22;;;;;;;;;;;;;;;1900531.0;3801076.0;7602165.0;15204342.0;30408695.0
7;23;;;;;;;;;;;;;;;;3932147.0;7864308.0;15728629.0;31457270.0
7;24;;;;;;;;;;;;;;;;;8126451.0;16252916.0;32505845.0
7;25;;;;;;;;;;;;;;;;;;16777203.0;33554420.0
7;26;;;;;;;;;;;;;;;;;;;34602995.0
8;0;9.0;28.0;68.0;152.0;328.0;696.0;1464.0;3064.0;6392.0;13304.0;27640.0;57336.0;118776.0;245752.0;507896.0;1048568.0;2162680.0;4456440.0;9175032.0
8;1;10.0;30.0;72.0;160.0;344.0;728.0;1528.0;3192.0;6648.0;13816.0;28664.0;59384.0;122872.0;253944.0;524280.0;1081336.0;2228216.0;4587512.0;9437176.0
8;2;11.0;32.0;76.0;168.0;360.0;760.0;1592.0;3320.0;6904.0;14328.0;29688.0;61432.0;126968.0;262136.0;540664.0;1114104.0;2293752.0;4718584.0;9699320.0
8;3;12.0;35.0;80.0;176.0;376.0;792.0;1656.0;3448.0;7160.0;14840.0;30712.0;63480.0;131064.0;270328.0;557048.0;1146872.0;2359288.0;4849656.0;9961464.0
8;4;13.0;38.0;87.0;184.0;392.0;824.0;1720.0;3576.0;7416.0;15352.0;31736.0;65528.0;135160.0;278520.0;573432.0;1179640.0;2424824.0;4980728.0;10223608.0
8;5;14.0;41.0;94.0;199.0;408.0;856.0;1784.0;3704.0;7672.0;15864.0;32760.0;67576.0;139256.0;286712.0;589816.0;1212408.0;2490360.0;5111800.0;10485752.0
8;6;15.0;44.0;101.0;214.0;439.0;888.0;1848.0;3832.0;7928.0;16376.0;33784.0;69624.0;143352.0;294904.0;606200.0;1245176.0;2555896.0;5242872.0;10747896.0
8;7;16.0;47.0;108.0;229.0;470.0;951.0;1912.0;3960.0;8184.0;16888.0;34808.0;71672.0;147448.0;303096.0;622584.0;1277944.0;2621432.0;5373944.0;11010040.0
8;8;17.0;50.0;115.0;244.0;501.0;1014.0;2039.0;4088.0;8440.0;17400.0;35832.0;73720.0;151544.0;311288.0;638968.0;1310712.0;2686968.0;5505016.0;11272184.0
8;9;;53.0;122.0;259.0;532.0;1077.0;2166.0;4343.0;8696.0;17912.0;36856.0;75768.0;155640.0;319480.0;655352.0;1343480.0;2752504.0;5636088.0;11534328.0
8;10;;;129.0;274.0;563.0;1140.0;2293.0;4598.0;9207.0;18424.0;37880.0;77816.0;159736.0;327672.0;671736.0;1376248.0;2818040.0;5767160.0;11796472.0
8;11;;;;289.0;594.0;1203.0;2420.0;4853.0;9718.0;19447.0;38904.0;79864.0;163832.0;335864.0;688120.0;1409016.0;2883576.0;5898232.0;12058616.0
8;12;;;;;625.0;1266.0;2547.0;5108.0;10229.0;20470.0;40951.0;81912.0;167928.0;344056.0;704504.0;1441784.0;2949112.0;6029304.0;12320760.0
8;13;;;;;;1329.0;2674.0;5363.0;10740.0;21493.0;42998.0;86007.0;172024.0;352248.0;720888.0;1474552.0;3014648.0;6160376.0;12582904.0
8;14;;;;;;;2801.0;5618.0;11251.0;22516.0;45045.0;90102.0;180215.0;360440.0;737272.0;1507320.0;3080184.0;6291448.0;12845048.0
8;15;;;;;;;;5873.0;11762.0;23539.0;47092.0;94197.0;188406.0;376823.0;753656.0;1540088.0;3145720.0;6422520.0;13107192.0
8;16;;;;;;;;;12273.0;24562.0;49139.0;98292.0;196597.0;393206.0;786423.0;1572856.0;3211256.0;6553592.0;13369336.0
8;17;;;;;;;;;;25585.0;51186.0;102387.0;204788.0;409589.0;819190.0;1638391.0;3276792.0;6684664.0;13631480.0
8;18;;;;;;;;;;;53233.0;106482.0;212979.0;425972.0;851957.0;1703926.0;3407863.0;6815736.0;13893624.0
8;19;;;;;;;;;;;;110577.0;221170.0;442355.0;884724.0;1769461.0;3538934.0;7077879.0;14155768.0
8;20;;;;;;;;;;;;;229361.0;458738.0;917491.0;1834996.0;3670005.0;7340022.0;14680055.0
8;21;;;;;;;;;;;;;;475121.0;950258.0;1900531.0;3801076.0;7602165.0;15204342.0
8;22;;;;;;;;;;;;;;;983025.0;1966066.0;3932147.0;7864308.0;15728629.0
8;23;;;;;;;;;;;;;;;;2031601.0;4063218.0;8126451.0;16252916.0
8;24;;;;;;;;;;;;;;;;;4194289.0;8388594.0;16777203.0
8;25;;;;;;;;;;;;;;;;;;8650737.0;17301490.0
8;26;;;;;;;;;;;;;;;;;;;17825777.0
9;0;0.0;10.0;31.0;75.0;167.0;359.0;759.0;1591.0;3319.0;6903.0;14327.0;29687.0;61431.0;126967.0;262135.0;540663.0;1114103.0;2293751.0;4718583.0
9;1;0.0;11.0;33.0;79.0;175.0;375.0;791.0;1655.0;3447.0;7159.0;14839.0;30711.0;63479.0;131063.0;270327.0;557047.0;1146871.0;2359287.0;4849655.0
9;2;0.0;12.0;35.0;83.0;183.0;391.0;823.0;1719.0;3575.0;7415.0;15351.0;31735.0;65527.0;135159.0;278519.0;573431.0;1179639.0;2424823.0;4980727.0
9;3;0.0;13.0;38.0;87.0;191.0;407.0;855.0;1783.0;3703.0;7671.0;15863.0;32759.0;67575.0;139255.0;286711.0;589815.0;1212407.0;2490359.0;5111799.0
9;4;0.0;14.0;41.0;94.0;199.0;423.0;887.0;1847.0;3831.0;7927.0;16375.0;33783.0;69623.0;143351.0;294903.0;606199.0;1245175.0;2555895.0;5242871.0
9;5;0.0;15.0;44.0;101.0;214.0;439.0;919.0;1911.0;3959.0;8183.0;16887.0;34807.0;71671.0;147447.0;303095.0;622583.0;1277943.0;2621431.0;5373943.0
9;6;0.0;16.0;47.0;108.0;229.0;470.0;951.0;1975.0;4087.0;8439.0;17399.0;35831.0;73719.0;151543.0;311287.0;638967.0;1310711.0;2686967.0;5505015.0
9;7;0.0;17.0;50.0;115.0;244.0;501.0;1014.0;2039.0;4215.0;8695.0;17911.0;36855.0;75767.0;155639.0;319479.0;655351.0;1343479.0;2752503.0;5636087.0
9;8;0.0;18.0;53.0;122.0;259.0;532.0;1077.0;2166.0;4343.0;8951.0;18423.0;37879.0;77815.0;159735.0;327671.0;671735.0;1376247.0;2818039.0;5767159.0
9;9;;19.0;56.0;129.0;274.0;563.0;1140.0;2293.0;4598.0;9207.0;18935.0;38903.0;79863.0;163831.0;335863.0;688119.0;1409015.0;2883575.0;5898231.0
9;10;;;59.0;136.0;289.0;594.0;1203.0;2420.0;4853.0;9718.0;19447.0;39927.0;81911.0;167927.0;344055.0;704503.0;1441783.0;2949111.0;6029303.0
9;11;;;;143.0;304.0;625.0;1266.0;2547.0;5108.0;10229.0;20470.0;40951.0;83959.0;172023.0;352247.0;720887.0;1474551.0;3014647.0;6160375.0
